PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal
38.86161,52.77642,8663.54,0.97354,8.29E-06,58.57142857,37.14285714,4.285714286,0,0,0,0
51.89887,52.49932,8497.44,0.96616,6.48E-06,58.53658537,36.58536585,4.87804878,0,0,0,0
62.05576,62.58557,9155.58,0.97696,9.95E-06,58.73015873,39.68253968,1.587301587,0,0,0,0
44.04819,45.88223,8755.67,0.97134,7.38E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
43.6135,55.67525,8743.82,0.97006,7.39E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
40.73145,43.90471,8788.21,0.97248,7.65E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
33.14627,43.49843,8767.53,0.96894,6.93E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
32.82479,54.02701,8782.36,0.9712,7.73E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
52.23817,61.44441,8758.85,0.97348,8.05E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
43.12878,59.57228,9405.92,0.97988,1.06E-05,61.40350877,31.57894737,7.01754386,0,0,0,0
38.39399,77.42349,9154.98,0.97686,8.86E-06,60,30,10,0,0,0,0
44.22391,59.06336,9471.79,0.97948,1.07E-05,62.71186441,33.89830508,3.389830508,0,0,0,0
38.64952,77.37878,9253.01,0.97674,9.02E-06,61.9047619,33.33333333,4.761904762,0,0,0,0
46.05401,63.64229,9269.83,0.98086,1.17E-05,60.52631579,35.52631579,3.947368421,0,0,0,0
43.04111,53.1964,8593.89,0.96238,5.96E-06,60.52631579,35.52631579,3.947368421,0,0,0,0
67.35117,67.66966,9021.87,0.9784,1.02E-05,59.3220339,35.59322034,5.084745763,0,0,0,0
44.96632,48.5158,9393.19,0.97824,9.96E-06,61.29032258,35.48387097,3.225806452,0,0,0,0
43.88918,62.17802,9416.4,0.9782,9.97E-06,61.29032258,35.48387097,3.225806452,0,0,0,0
37.50276,45.88318,9063.22,0.97626,8.92E-06,59.3220339,35.59322034,5.084745763,0,0,0,0
39.75754,61.50153,9439.72,0.9793,1.09E-05,61.29032258,35.48387097,3.225806452,0,0,0,0
46.55157,51.56265,9410.81,0.97742,9.72E-06,61.29032258,35.48387097,3.225806452,0,0,0,0
56.30306,76.45922,9959.97,0.98736,1.73E-05,63.41463415,32.92682927,3.658536585,0,0,0,0
52.72871,65.9518,9541.93,0.97538,8.74E-06,63.41463415,32.92682927,3.658536585,0,0,0,0
81.55008,82.22632,9838.73,0.98592,1.58E-05,63.07692308,32.30769231,4.615384615,0,0,0,0
72.89208,73.50257,8985.81,0.97228,7.99E-06,63.07692308,32.30769231,4.615384615,0,0,0,0
55.08769,58.06738,9953.16,0.98498,1.35E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
53.89668,73.77326,9932.98,0.98326,1.35E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
49.3708,61.92236,9097.23,0.96746,6.83E-06,63.63636364,33.33333333,3.03030303,0,0,0,0
48.12619,72.14413,9939.55,0.98532,1.51E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
43.21129,45.16201,9939.61,0.98284,1.23E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
54.35542,59.43639,9925.32,0.98324,1.31E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
43.80215,48.88974,9483.27,0.96662,6.64E-06,63.63636364,33.33333333,3.03030303,0,0,0,0
46.18806,62.29309,9091.9,0.98114,1.14E-05,58.90410959,32.87671233,8.219178082,0,0,0,0
55.73013,56.34229,9544.91,0.97948,1.08E-05,61.70212766,34.04255319,4.255319149,0,0,0,0
69.57378,69.80984,8758.89,0.97838,9.98E-06,57.14285714,32.14285714,10.71428571,0,0,0,0
44.14981,48.3528,9240.1,0.9784,9.79E-06,60,33.33333333,6.666666667,0,0,0,0
43.85334,64.07181,9231.6,0.97854,9.83E-06,60,33.33333333,6.666666667,0,0,0,0
37.408,51.10722,9226.68,0.9781,9.45E-06,60,33.33333333,6.666666667,0,0,0,0
37.06199,67.51699,9396.75,0.98002,1.02E-05,61.03896104,33.76623377,5.194805195,0,0,0,0
39.4176,63.098,9254.32,0.97984,1.07E-05,60,33.33333333,6.666666667,0,0,0,0
47.78494,51.25598,9239.9,0.97788,9.58E-06,60,33.33333333,6.666666667,0,0,0,0
37.8622,38.35342,9522.79,0.96796,6.92E-06,52.27272727,43.18181818,4.545454545,0,0,0,0
36.70785,45.47608,9069.68,0.97536,8.76E-06,53.84615385,41.53846154,4.615384615,0,0,0,0
36.39523,44.61019,8823.87,0.97476,8.40E-06,51.61290323,38.70967742,9.677419355,0,0,0,0
36.73555,71.94505,8622.6,0.97358,7.78E-06,54.16666667,37.5,4.166666667,4.166666667,0,0,0
42.0068,56.62305,8778.69,0.97558,8.92E-06,53.33333333,38.66666667,5.333333333,2.666666667,0,0,0
49.61272,51.87147,9002.3,0.9755,8.64E-06,55.62913907,37.74834437,2.649006623,3.973509934,0,0,0
54.84977,57.14656,9079.83,0.97792,9.76E-06,56.60377358,37.73584906,1.886792453,3.773584906,0,0,0
56.3194,74.2071,9522.85,0.9857,1.57E-05,54.73684211,40,3.157894737,2.105263158,0,0,0
52.77559,64.78119,9127.84,0.97194,7.95E-06,54.73684211,40,3.157894737,2.105263158,0,0,0
45.75776,59.92254,8715.88,0.97962,1.05E-05,53.75,36.25,7.5,2.5,0,0,0
42.6221,57.70047,9386.75,0.97896,1.02E-05,60.71428571,30.35714286,8.928571429,0,0,0,0
58.01394,58.83753,9558.73,0.9786,1.02E-05,61.53846154,30.76923077,7.692307692,0,0,0,0
43.54121,44.42698,9135.93,0.96502,6.11E-06,60,30,10,0,0,0,0
39.61299,74.58604,9108.51,0.97604,8.65E-06,60,30,10,0,0,0,0
37.21455,45.68254,9122.08,0.97286,7.48E-06,60,30,10,0,0,0,0
35.68341,50.77979,8831.38,0.97622,8.18E-06,60,30,10,0,0,0,0
47.00867,52.27847,9131.05,0.9662,6.34E-06,60,30,10,0,0,0,0
43.03687,57.08198,9449.34,0.97882,1.03E-05,62.06896552,32.75862069,5.172413793,0,0,0,0
58.26994,59.10838,9613.31,0.97858,1.03E-05,62.26415094,32.0754717,5.660377358,0,0,0,0
40.07848,73.88374,9267.67,0.9755,8.79E-06,61.9047619,33.33333333,4.761904762,0,0,0,0
49.26618,63.36351,9421.07,0.98216,1.24E-05,60.55045872,34.40366972,5.04587156,0,0,0,0
45.71843,54.79547,8574.09,0.9648,6.26E-06,60.55045872,34.40366972,5.04587156,0,0,0,0
53.39504,53.61721,9074.06,0.96806,7.00E-06,59.01639344,36.8852459,4.098360656,0,0,0,0
36.8394,47.99072,9314.26,0.97786,1.01E-05,60,35.29411765,4.705882353,0,0,0,0
68.07474,68.803,9524.89,0.98254,1.23E-05,61.32596685,33.14917127,5.524861878,0,0,0,0
39.38275,57.55929,9265.45,0.97854,9.87E-06,60,35.29411765,4.705882353,0,0,0,0
47.04123,63.01751,9345.48,0.98134,1.18E-05,61.03896104,36.36363636,2.597402597,0,0,0,0
58.51562,58.843,9275.47,0.97502,9.14E-06,60.86956522,36.95652174,2.173913043,0,0,0,0
73.26158,74.01121,9601.2,0.98372,1.35E-05,61.9047619,33.33333333,4.761904762,0,0,0,0
65.58198,66.09664,8407.74,0.96766,6.83E-06,61.9047619,33.33333333,4.761904762,0,0,0,0
46.93342,53.13328,9415.05,0.98126,1.14E-05,61.29032258,35.48387097,3.225806452,0,0,0,0
39.66012,48.35401,8382.3,0.96318,5.81E-06,61.29032258,35.48387097,3.225806452,0,0,0,0
37.59749,46.18607,9215.7,0.97624,9.08E-06,60.6557377,37.70491803,1.639344262,0,0,0,0
37.0671,64.65888,9480.8,0.97996,1.01E-05,61.53846154,34.61538462,3.846153846,0,0,0,0
42.77811,62.49193,9397.3,0.98136,1.16E-05,61.29032258,35.48387097,3.225806452,0,0,0,0
38.56752,46.19729,9039.22,0.9625,5.91E-06,61.29032258,35.48387097,3.225806452,0,0,0,0
45.98981,51.00477,9426.29,0.9773,9.71E-06,61.29032258,35.48387097,3.225806452,0,0,0,0
56.30306,76.45922,9959.97,0.98736,1.73E-05,63.41463415,32.92682927,3.658536585,0,0,0,0
52.72871,65.9518,9541.93,0.97538,8.74E-06,63.41463415,32.92682927,3.658536585,0,0,0,0
81.55008,82.22632,9838.73,0.98592,1.58E-05,63.07692308,32.30769231,4.615384615,0,0,0,0
72.89208,73.50257,8985.81,0.97228,7.99E-06,63.07692308,32.30769231,4.615384615,0,0,0,0
55.08769,58.06738,9953.16,0.98498,1.35E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
49.17677,53.19844,9285.94,0.9681,6.84E-06,63.63636364,33.33333333,3.03030303,0,0,0,0
53.89668,73.77326,9932.98,0.98326,1.35E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
48.12619,72.14413,9939.55,0.98532,1.51E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
43.21129,45.16201,9939.61,0.98284,1.23E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
54.35542,59.43639,9925.32,0.98324,1.31E-05,63.63636364,33.33333333,3.03030303,0,0,0,0
43.80215,48.88974,9483.27,0.96662,6.64E-06,63.63636364,33.33333333,3.03030303,0,0,0,0
46.34448,62.68195,9106.7,0.98106,1.16E-05,59.45945946,33.78378378,6.756756757,0,0,0,0
57.57352,58.11414,9394.84,0.97978,1.06E-05,60.86956522,32.60869565,6.52173913,0,0,0,0
45.26725,50.11198,9228.74,0.97926,9.81E-06,60,33.33333333,6.666666667,0,0,0,0
37.17188,43.17721,9216.92,0.97824,9.51E-06,60,33.33333333,6.666666667,0,0,0,0
37.50216,44.95269,8933.49,0.97626,8.88E-06,58.62068966,34.48275862,6.896551724,0,0,0,0
37.23701,66.20312,9382.94,0.97962,9.97E-06,60.52631579,32.89473684,6.578947368,0,0,0,0
46.85305,50.78859,9231.44,0.9772,9.57E-06,60,33.33333333,6.666666667,0,0,0,0
37.51264,38.74773,9412.7,0.96754,6.79E-06,51.1627907,41.86046512,6.976744186,0,0,0,0
37.50415,38.75559,8999.67,0.96758,6.54E-06,52.38095238,38.0952381,7.142857143,2.380952381,0,0,0
42.67396,56.49213,9428.6,0.97726,9.71E-06,52.17391304,43.47826087,4.347826087,0,0,0,0
37.58193,39.01407,9417.73,0.96716,6.90E-06,52.27272727,43.18181818,4.545454545,0,0,0,0
44.85761,72.28435,8714.74,0.96892,6.72E-06,54.16666667,37.5,4.166666667,4.166666667,0,0,0
36.75633,45.93443,9306.68,0.97522,8.81E-06,55.2238806,43.28358209,1.492537313,0,0,0,0
36.0677,64.52218,9563.01,0.9777,9.66E-06,53.93258427,42.69662921,3.370786517,0,0,0,0
45.75887,61.50619,8885.69,0.9801,1.07E-05,56.62650602,37.34939759,2.409638554,3.614457831,0,0,0
56.3194,74.2071,9522.85,0.9857,1.57E-05,54.73684211,40,3.157894737,2.105263158,0,0,0
52.77559,64.78119,9127.84,0.97194,7.95E-06,54.73684211,40,3.157894737,2.105263158,0,0,0
36.20041,44.39903,8951.49,0.97498,8.48E-06,53.125,40.625,6.25,0,0,0,0
50.29619,67.79172,8965.69,0.98324,1.27E-05,54.11764706,37.64705882,5.882352941,2.352941176,0,0,0
34.70895,46.11753,8043.45,0.96588,6.49E-06,59.67741935,35.48387097,4.838709677,0,0,0,0
52.69076,52.9022,7895.55,0.96826,6.24E-06,59.18367347,34.69387755,6.12244898,0,0,0,0
43.06177,77.26856,8190.28,0.9707,7.11E-06,60.52631579,36.84210526,2.631578947,0,0,0,0
33.48757,49.5292,8073.47,0.96914,7.02E-06,60,36,4,0,0,0,0
43.04031,50.81622,8160.3,0.96334,5.89E-06,60,36,4,0,0,0,0
38.86161,52.77642,8663.54,0.97354,8.29E-06,58.57142857,37.14285714,4.285714286,0,0,0,0
62.05576,62.58557,9155.58,0.97696,9.95E-06,58.73015873,39.68253968,1.587301587,0,0,0,0
44.04819,45.88223,8755.67,0.97134,7.38E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
43.6135,55.67525,8743.82,0.97006,7.38E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
34.70638,36.98505,8752.47,0.96986,6.99E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
40.73145,43.90471,8788.21,0.97248,7.65E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
33.14627,43.49843,8767.53,0.96894,6.93E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
28.1321,48.82252,8576.11,0.96596,6.11E-06,58.57142857,37.14285714,4.285714286,0,0,0,0
32.82479,54.02701,8782.36,0.9712,7.74E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
52.23817,61.44441,8758.85,0.97348,8.05E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
34.64586,46.38397,7944.24,0.96526,6.30E-06,58.33333333,33.33333333,8.333333333,0,0,0,0
37.13877,41.513,7904.3,0.97176,6.95E-06,58.33333333,33.33333333,8.333333333,0,0,0,0
42.87826,77.42013,7849.82,0.97028,6.84E-06,58.33333333,33.33333333,8.333333333,0,0,0,0
32.58264,49.30428,7908.04,0.96842,6.72E-06,58.33333333,33.33333333,8.333333333,0,0,0,0
32.09804,44.90554,8037.81,0.96508,6.01E-06,54.16666667,31.25,14.58333333,0,0,0,0
37.84311,49.02722,8313.32,0.97194,7.76E-06,55.67010309,35.56701031,8.762886598,0,0,0,0
42.89036,54.95575,8555.6,0.97532,9.07E-06,57.14285714,35.71428571,7.142857143,0,0,0,0
48.85608,49.15675,8622.99,0.96932,7.04E-06,57.14285714,35.71428571,7.142857143,0,0,0,0
33.51805,40.97042,8571.3,0.97158,7.37E-06,57.14285714,35.71428571,7.142857143,0,0,0,0
50.32195,50.59414,8556.45,0.97184,7.28E-06,57.14285714,35.71428571,7.142857143,0,0,0,0
46.34448,62.68195,9106.7,0.98106,1.16E-05,59.45945946,33.78378378,6.756756757,0,0,0,0
45.26725,50.11198,9228.74,0.97926,9.81E-06,60,33.33333333,6.666666667,0,0,0,0
37.17188,43.17721,9216.92,0.97824,9.52E-06,60,33.33333333,6.666666667,0,0,0,0
37.50216,44.95269,8933.49,0.97626,8.88E-06,58.62068966,34.48275862,6.896551724,0,0,0,0
37.23701,66.20312,9382.94,0.97962,9.97E-06,60.52631579,32.89473684,6.578947368,0,0,0,0
46.85305,50.78859,9231.44,0.9772,9.57E-06,60,33.33333333,6.666666667,0,0,0,0
41.21549,55.14302,8427.83,0.976,8.86E-06,55.88235294,33.82352941,10.29411765,0,0,0,0
50.39475,50.61498,8298.33,0.96914,6.86E-06,55,32.5,12.5,0,0,0,0
39.72269,41.73682,8429.4,0.97124,7.15E-06,56.09756098,34.14634146,9.756097561,0,0,0,0
34.32418,42.13714,8459.01,0.97148,7.26E-06,56.36363636,34.54545455,9.090909091,0,0,0,0
36.20041,44.39903,8951.49,0.97498,8.48E-06,53.125,40.625,6.25,0,0,0,0
35.53987,49.89647,8055.77,0.9684,6.75E-06,52.30769231,35.38461538,9.230769231,3.076923077,0,0,0
47.72827,49.34761,8098.32,0.9672,6.42E-06,55.81395349,32.55813953,6.976744186,4.651162791,0,0,0
33.11051,41.94338,8512.6,0.97006,7.04E-06,54.23728814,37.28813559,6.779661017,1.694915254,0,0,0
50.29619,67.79172,8965.69,0.98324,1.27E-05,54.11764706,37.64705882,5.882352941,2.352941176,0,0,0
36.74523,45.21194,8333.64,0.97456,7.94E-06,55.73770492,32.78688525,6.557377049,4.918032787,0,0,0
47.29252,48.83996,7948.94,0.96736,6.30E-06,54.76190476,30.95238095,9.523809524,4.761904762,0,0,0
33.31006,41.38661,7940.76,0.96946,6.54E-06,55.35714286,30.35714286,8.928571429,5.357142857,0,0,0
36.21376,47.48108,8269.73,0.9716,7.54E-06,54.97382199,34.55497382,10.47120419,0,0,0,0
29.15819,47.99461,8291.04,0.96744,6.43E-06,55.26315789,35.52631579,9.210526316,0,0,0,0
41.93234,56.54096,8717.61,0.9753,9.08E-06,57.74647887,36.61971831,5.633802817,0,0,0,0
48.04543,48.53536,8690.08,0.96882,7.13E-06,58.13953488,37.20930233,4.651162791,0,0,0,0
61.21921,61.45019,8312.08,0.97416,8.30E-06,55.55555556,33.33333333,11.11111111,0,0,0,0
39.46322,42.61678,8582.04,0.97104,7.12E-06,57.14285714,35.71428571,7.142857143,0,0,0,0
39.12651,55.12707,8580.11,0.97,7.13E-06,57.14285714,35.71428571,7.142857143,0,0,0,0
33.63641,41.63816,8772.25,0.97024,7.38E-06,58.62068966,37.93103448,3.448275862,0,0,0,0
30.13809,42.87919,8595.98,0.96964,6.89E-06,57.14285714,35.71428571,7.142857143,0,0,0,0
36.39523,44.61019,8823.87,0.97476,8.40E-06,51.61290323,38.70967742,9.677419355,0,0,0,0
45.75776,59.92254,8715.88,0.97962,1.05E-05,53.75,36.25,7.5,2.5,0,0,0
39.76545,53.53237,8099.65,0.97412,8.15E-06,52.85714286,32.85714286,11.42857143,2.857142857,0,0,0
36.34878,54.60183,8015.33,0.97532,8.13E-06,57.97101449,37.68115942,4.347826087,0,0,0,0
34.51222,54.45897,7692.99,0.97352,7.40E-06,56.33802817,35.21126761,2.816901408,5.633802817,0,0,0
28.70755,39.49044,8233.41,0.97208,7.44E-06,56.47058824,38.82352941,2.352941176,2.352941176,0,0,0
29.00501,41.56317,8311.85,0.97396,8.07E-06,58.2278481,37.97468354,3.797468354,0,0,0,0
42.6815,63.09991,8280,0.98086,1.06E-05,58.2278481,37.97468354,3.797468354,0,0,0,0
28.95788,41.42742,8194.61,0.97318,7.84E-06,56.79012346,38.27160494,4.938271605,0,0,0,0
41.99077,63.11467,8181.74,0.9807,1.04E-05,56.79012346,38.27160494,4.938271605,0,0,0,0
28.99869,42.52507,8291.78,0.97472,8.23E-06,59.74025974,37.66233766,2.597402597,0,0,0,0
42.5064,63.1057,8308.16,0.98144,1.09E-05,59.74025974,37.66233766,2.597402597,0,0,0,0
42.49295,54.83328,7936.17,0.96102,5.56E-06,59.74025974,37.66233766,2.597402597,0,0,0,0
24.98277,35.66989,7965.15,0.96546,6.13E-06,58.82352941,36.76470588,2.941176471,1.470588235,0,0,0
41.51341,63.03348,8300.1,0.98034,1.04E-05,57.8313253,39.75903614,2.409638554,0,0,0,0
28.86393,40.02815,8300.92,0.97074,7.48E-06,56.17977528,41.57303371,2.247191011,0,0,0,0
40.16908,63.16615,8306.43,0.97944,9.99E-06,56.17977528,41.57303371,2.247191011,0,0,0,0
28.69544,39.21701,7852.13,0.97172,7.13E-06,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0
39.78633,63.11581,7847.09,0.97952,9.49E-06,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0
38.91226,63.18014,7890.34,0.97958,9.50E-06,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0
28.76472,40.09526,7875.9,0.97144,7.18E-06,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0
41.24236,63.15011,7842.94,0.97926,9.49E-06,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0
28.8452,39.88709,7977.73,0.97212,7.39E-06,57.8313253,36.14457831,3.614457831,2.409638554,0,0,0
40.87762,63.24073,7973.84,0.97956,9.82E-06,57.8313253,36.14457831,3.614457831,2.409638554,0,0,0
42.24889,62.94029,8103.47,0.9808,1.01E-05,58.2278481,35.44303797,3.797468354,2.53164557,0,0,0
36.3489,54.58181,8103.28,0.97496,8.12E-06,58.57142857,38.57142857,2.857142857,0,0,0,0
38.29622,38.37118,4988.52,0.86542,1.77E-06,58.57142857,38.57142857,2.857142857,0,0,0,0
41.9733,62.92638,8212.17,0.98144,1.08E-05,58.66666667,36,5.333333333,0,0,0,0
29.16793,40.284,8235.17,0.97338,7.80E-06,56.79012346,38.27160494,4.938271605,0,0,0,0
40.6818,63.02855,8246.49,0.98054,1.04E-05,56.79012346,38.27160494,4.938271605,0,0,0,0
29.13135,40.9123,8117.63,0.97346,7.75E-06,55.69620253,36.70886076,7.594936709,0,0,0,0
40.60071,62.87188,8106.42,0.98092,1.03E-05,55.69620253,36.70886076,7.594936709,0,0,0,0
28.98383,40.07768,8159.03,0.9716,7.47E-06,57.8313253,37.34939759,4.819277108,0,0,0,0
39.57402,62.74026,8183.26,0.97952,9.88E-06,57.8313253,37.34939759,4.819277108,0,0,0,0
28.7267,39.34297,7842.29,0.97232,7.11E-06,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0
39.67632,63.02468,7850,0.98004,9.50E-06,56.79012346,33.33333333,4.938271605,4.938271605,0,0,0
29.00209,41.09073,8060.09,0.97338,7.87E-06,59.74025974,35.06493506,5.194805195,0,0,0,0
42.25091,62.86009,8064.44,0.9805,1.03E-05,59.74025974,35.06493506,5.194805195,0,0,0,0
29.03866,40.07537,8069.59,0.9726,7.69E-06,58.75,36.25,5,0,0,0,0
40.0479,62.90208,8078.96,0.98002,1.02E-05,58.75,36.25,5,0,0,0,0
39.23053,62.97827,7841.41,0.97948,9.40E-06,55.69620253,31.64556962,7.594936709,5.063291139,0,0,0
29.3409,41.61417,7949.99,0.97376,7.84E-06,58.66666667,33.33333333,8,0,0,0,0
42.103,62.83342,7945.93,0.98076,1.03E-05,58.66666667,33.33333333,8,0,0,0,0
35.3739,54.47916,7880.71,0.97442,7.69E-06,57.97101449,34.7826087,4.347826087,2.898550725,0,0,0
42.27918,62.86165,7887.63,0.98004,9.86E-06,59.74025974,32.46753247,5.194805195,2.597402597,0,0,0
24.93019,34.88434,7814.81,0.96466,5.91E-06,59.42028986,34.7826087,4.347826087,1.449275362,0,0,0
35.90913,54.59501,7853.12,0.9745,7.74E-06,59.42028986,34.7826087,4.347826087,1.449275362,0,0,0
31.7641,54.64721,7642.41,0.9731,7.26E-06,59.15492958,32.3943662,5.633802817,2.816901408,0,0,0
30.28847,54.78022,7931.54,0.97164,7.01E-06,57.14285714,35.06493506,5.194805195,2.597402597,0,0,0
27.45496,54.73784,8174.36,0.96978,6.67E-06,55.42168675,37.34939759,4.819277108,2.409638554,0,0,0
36.03461,54.54354,7928.88,0.97416,7.60E-06,59.15492958,35.21126761,5.633802817,0,0,0,0
36.06472,54.65445,7981.06,0.97228,7.05E-06,59.74025974,35.06493506,5.194805195,0,0,0,0
24.52684,34.00242,8139.72,0.96366,5.97E-06,57.53424658,39.7260274,2.739726027,0,0,0,0
33.70417,54.63611,8170.06,0.97414,7.92E-06,57.53424658,39.7260274,2.739726027,0,0,0,0
36.11538,54.61531,8062.81,0.97248,7.25E-06,56.57894737,36.84210526,6.578947368,0,0,0,0
36.01561,54.63728,8085.96,0.97136,6.98E-06,56.79012346,38.27160494,4.938271605,0,0,0,0
36.02847,54.52747,8060.27,0.97266,7.23E-06,57.33333333,36,5.333333333,1.333333333,0,0,0
35.85745,54.0433,8192.98,0.97046,6.95E-06,55.42168675,39.75903614,4.819277108,0,0,0,0
36.20228,54.50504,7703.2,0.97352,7.41E-06,58.33333333,34.72222222,5.555555556,1.388888889,0,0,0
36.35662,54.43086,7914.56,0.97646,8.33E-06,58.46153846,35.38461538,6.153846154,0,0,0,0
35.90332,54.48641,8003.8,0.97524,8.06E-06,57.35294118,36.76470588,5.882352941,0,0,0,0
24.63171,34.34902,8143.78,0.9646,5.97E-06,56.33802817,38.02816901,5.633802817,0,0,0,0
24.89682,35.35671,7970.93,0.9663,6.11E-06,56.71641791,35.82089552,7.462686567,0,0,0,0
36.24729,54.4825,7914.85,0.97554,8.05E-06,56.71641791,35.82089552,7.462686567,0,0,0,0
35.64456,54.45674,7922.97,0.97556,7.93E-06,59.09090909,33.33333333,7.575757576,0,0,0,0
35.66564,54.46324,7922,0.97464,7.83E-06,56.52173913,36.23188406,5.797101449,1.449275362,0,0,0
24.97211,34.67593,7875.84,0.96562,6.00E-06,58.20895522,34.32835821,5.970149254,1.492537313,0,0,0
35.7613,54.42456,7868.06,0.97478,7.89E-06,58.20895522,34.32835821,5.970149254,1.492537313,0,0,0
37.31512,37.40251,4453.75,0.8595,1.62E-06,59.70149254,31.34328358,8.955223881,0,0,0,0
34.76826,54.4483,7734.91,0.97478,7.66E-06,56.71641791,32.8358209,7.462686567,2.985074627,0,0,0
35.50963,54.42229,7891.86,0.9742,7.68E-06,57.14285714,35.71428571,5.714285714,1.428571429,0,0,0
33.61337,54.47385,8211.28,0.97396,7.91E-06,57.53424658,39.7260274,2.739726027,0,0,0,0
35.05619,54.45825,7801.83,0.97438,7.70E-06,56.52173913,34.7826087,7.246376812,1.449275362,0,0,0
33.13583,54.51374,7618.17,0.97342,7.13E-06,56.33802817,32.3943662,5.633802817,5.633802817,0,0,0
36.03481,54.4737,8123.96,0.97196,7.31E-06,53.94736842,38.15789474,7.894736842,0,0,0,0
35.35906,54.38166,7712.88,0.97242,7.27E-06,55.40540541,36.48648649,5.405405405,2.702702703,0,0,0
36.36272,54.54723,7919.18,0.97606,8.31E-06,58.46153846,35.38461538,6.153846154,0,0,0,0
24.60864,35.51894,8013.83,0.96546,6.10E-06,57.35294118,36.76470588,5.882352941,0,0,0,0
35.17587,54.48934,8021.37,0.97546,8.05E-06,57.35294118,36.76470588,5.882352941,0,0,0,0
24.48799,34.2073,7895.45,0.96502,5.94E-06,56.52173913,36.23188406,5.797101449,1.449275362,0,0,0
36.22294,54.47281,7976.69,0.97488,7.86E-06,56.52173913,36.23188406,5.797101449,1.449275362,0,0,0
25.43701,36.26243,7951.21,0.96654,6.27E-06,58.46153846,35.38461538,6.153846154,0,0,0,0
36.3581,54.39056,7931.01,0.976,8.31E-06,58.46153846,35.38461538,6.153846154,0,0,0,0
36.06064,54.36277,7984.25,0.97494,8.03E-06,57.35294118,36.76470588,5.882352941,0,0,0,0
36.12944,54.37145,7894.26,0.97528,8.03E-06,56.71641791,35.82089552,7.462686567,0,0,0,0
35.48003,54.38243,7919.44,0.97418,7.66E-06,57.14285714,35.71428571,5.714285714,1.428571429,0,0,0
25.24367,36.46532,8012.86,0.96634,6.34E-06,59.70149254,37.31343284,2.985074627,0,0,0,0
36.39126,54.54158,8071.37,0.97606,8.39E-06,59.70149254,37.31343284,2.985074627,0,0,0,0
34.72393,54.42267,7896.1,0.97496,7.86E-06,57.97101449,36.23188406,2.898550725,2.898550725,0,0,0
28.90162,41.06147,8119.68,0.9734,7.93E-06,59.25925926,38.27160494,2.469135802,0,0,0,0
41.9572,63.21408,8176.41,0.98124,1.05E-05,59.25925926,38.27160494,2.469135802,0,0,0,0
24.57835,34.86478,8039.09,0.96358,5.97E-06,57.53424658,39.7260274,2.739726027,0,0,0,0
26.38894,54.82205,7940.37,0.96694,6.22E-06,61.53846154,36.26373626,2.197802198,0,0,0,0
27.52941,28.24487,4490.55,0.86386,1.66E-06,57.97101449,30.43478261,11.5942029,0,0,0,0
11.82821,12.5546,5418.79,0.79142,1.25E-06,57.97101449,30.43478261,11.5942029,0,0,0,0
25.26432,48.91923,8395.35,0.96666,6.61E-06,59.34065934,38.46153846,2.197802198,0,0,0,0
51.05274,53.20002,8857.19,0.9752,9.00E-06,59.11949686,39.62264151,1.257861635,0,0,0,0
29.29007,40.81975,8533.17,0.9708,7.29E-06,59.25925926,38.88888889,1.851851852,0,0,0,0
27.03139,30.34049,8851.15,0.96518,6.35E-06,59.11949686,39.62264151,1.257861635,0,0,0,0
30.23365,46.13359,7795.71,0.96618,6.18E-06,59.64912281,36.84210526,3.50877193,0,0,0,0
41.77697,62.9498,7922.55,0.9807,9.80E-06,54.54545455,32.46753247,7.792207792,5.194805195,0,0,0
28.78157,40.06911,8080.44,0.9739,7.72E-06,51.85185185,38.27160494,9.87654321,0,0,0,0
39.88318,63.00954,8187.43,0.98076,1.03E-05,51.85185185,38.27160494,9.87654321,0,0,0,0
